"시군구명","시간대","분류","매출건수","매출금액합계","데이터기준일"
"창원시 성산구","19","의료/미용","34368","1605421380","20240101"
"창원시 성산구","19","의생활","6296","402756186","20240101"
"창원시 성산구","19","자동차","24513","830892476","20240101"
"창원시 성산구","19","주거생활","10","74900","20240101"
"창원시 성산구","20","교육","4902","469120562","20240101"
"창원시 성산구","20","기타","25","1208080","20240101"
"창원시 성산구","20","내구재","140","3643550","20240101"
"창원시 성산구","20","레포츠/문화/취미","28671","639558582","20240101"
"창원시 성산구","20","서비스","3705","54630950","20240101"
"창원시 성산구","20","식생활","235655","10809830915","20240101"
"창원시 성산구","20","여행","607","55364747","20240101"
"창원시 성산구","20","유통","222650","3652761018","20240101"
"창원시 성산구","20","유흥","2118","86970900","20240101"
"창원시 성산구","20","의료/미용","18938","782298031","20240101"
"창원시 성산구","20","의생활","4677","243318100","20240101"
"창원시 성산구","20","자동차","22843","677889267","20240101"
"창원시 성산구","21","교육","2755","355841855","20240101"
"창원시 성산구","21","기타","3","1012000","20240101"
"창원시 성산구","21","내구재","127","460560","20240101"
"창원시 성산구","21","레포츠/문화/취미","25013","428503961","20240101"
"창원시 성산구","21","서비스","3541","22195699","20240101"
"창원시 성산구","21","식생활","152508","6442433805","20240101"
"창원시 성산구","21","여행","582","45590911","20240101"
"창원시 성산구","21","유통","188647","2570756437","20240101"
"창원시 성산구","21","유흥","3651","330653800","20240101"
"창원시 성산구","21","의료/미용","9209","303934029","20240101"
"창원시 성산구","21","의생활","2068","96995300","20240101"
"창원시 성산구","21","자동차","16900","480076924","20240101"
"창원시 성산구","22","교육","600","81943977","20240101"
"창원시 성산구","22","기타","3","1028000","20240101"
"창원시 성산구","22","내구재","88","317920","20240101"
"창원시 성산구","22","레포츠/문화/취미","20021","280651144","20240101"
"창원시 성산구","22","서비스","3273","18493600","20240101"
"창원시 성산구","22","식생활","90049","3686268139","20240101"
"창원시 성산구","22","여행","431","29347840","20240101"
"창원시 성산구","22","유통","133783","1229299990","20240101"
"창원시 성산구","22","유흥","6222","708835311","20240101"
"창원시 성산구","22","의료/미용","2739","104499790","20240101"
"창원시 성산구","22","의생활","252","13531800","20240101"
"창원시 성산구","22","자동차","10054","270176672","20240101"
"창원시 성산구","23","교육","71","18538000","20240101"
"창원시 성산구","23","기타","3","509000","20240101"
"창원시 성산구","23","내구재","67","176420","20240101"
"창원시 성산구","23","레포츠/문화/취미","14916","176983500","20240101"
"창원시 성산구","23","서비스","2744","12923900","20240101"
"창원시 성산구","23","식생활","53791","2371045679","20240101"
"창원시 성산구","23","여행","435","30333437","20240101"
"창원시 성산구","23","유통","89519","673799780","20240101"
"창원시 성산구","23","유흥","7406","867188706","20240101"
"창원시 성산구","23","의료/미용","197","13585840","20240101"
"창원시 성산구","23","의생활","3","343060","20240101"
"창원시 성산구","23","자동차","4697","103509609","20240101"
"창원시 마산합포구","0","교육","3","483000","20240101"
"창원시 마산합포구","0","내구재","7","1100","20240101"
"창원시 마산합포구","0","레포츠/문화/취미","4596","32306120","20240101"
"창원시 마산합포구","0","서비스","356","984510","20240101"
"창원시 마산합포구","0","식생활","13899","617998473","20240101"
"창원시 마산합포구","0","여행","129","6501000","20240101"
"창원시 마산합포구","0","유통","31121","281457750","20240101"
"창원시 마산합포구","0","유흥","4017","386591985","20240101"
"창원시 마산합포구","0","의료/미용","10","533000","20240101"
"창원시 마산합포구","0","자동차","402","6002318","20240101"
"창원시 마산합포구","1","기타","3","1366000","20240101"
"창원시 마산합포구","1","레포츠/문화/취미","2883","18349200","20240101"
"창원시 마산합포구","1","서비스","168","346680","20240101"
"창원시 마산합포구","1","식생활","8257","364924409","20240101"
"창원시 마산합포구","1","여행","47","2214000","20240101"
"창원시 마산합포구","1","유통","18791","168055360","20240101"
"창원시 마산합포구","1","유흥","2581","279049145","20240101"
"창원시 마산합포구","1","의료/미용","27","931290","20240101"
"창원시 마산합포구","1","자동차","151","3530088","20240101"
"창원시 마산합포구","2","내구재","6","1200","20240101"
"창원시 마산합포구","2","레포츠/문화/취미","1916","13843400","20240101"
"창원시 마산합포구","2","서비스","96","197910","20240101"
"창원시 마산합포구","2","식생활","4232","180568720","20240101"
"창원시 마산합포구","2","여행","22","4997500","20240101"
"창원시 마산합포구","2","유통","12643","109709340","20240101"
"창원시 마산합포구","2","유흥","1364","147196921","20240101"
"창원시 마산합포구","2","의료/미용","12","342650","20240101"
"창원시 마산합포구","2","자동차","34","1138255","20240101"
"창원시 마산합포구","3","레포츠/문화/취미","1437","15857300","20240101"
"창원시 마산합포구","3","서비스","57","45910","20240101"
"창원시 마산합포구","3","식생활","1943","81632383","20240101"
"창원시 마산합포구","3","여행","10","485000","20240101"
"창원시 마산합포구","3","유통","8258","72174930","20240101"
"창원시 마산합포구","3","유흥","484","54957404","20240101"
"창원시 마산합포구","3","의료/미용","15","410090","20240101"
"창원시 마산합포구","3","자동차","38","1552835","20240101"
"창원시 마산합포구","4","레포츠/문화/취미","1507","29424100","20240101"
"창원시 마산합포구","4","서비스","24","22300","20240101"
"창원시 마산합포구","4","식생활","729","32126700","20240101"
"창원시 마산합포구","4","여행","10","453000","20240101"
"창원시 마산합포구","4","유통","6987","66763280","20240101"
"창원시 마산합포구","4","유흥","123","14837400","20240101"
"창원시 마산합포구","4","자동차","56","3100128","20240101"
"창원시 마산합포구","5","기타","11","1058000","20240101"
"창원시 마산합포구","5","내구재","3","440","20240101"
"창원시 마산합포구","5","레포츠/문화/취미","845","18684300","20240101"
"창원시 마산합포구","5","서비스","11","2980","20240101"
"창원시 마산합포구","5","식생활","457","29240500","20240101"
"창원시 마산합포구","5","여행","6","335000","20240101"
"창원시 마산합포구","5","유통","10506","108071520","20240101"
"창원시 마산합포구","5","유흥","24","3215300","20240101"
"창원시 마산합포구","5","의료/미용","35","747800","20240101"
"창원시 마산합포구","5","자동차","481","26832862","20240101"
"창원시 마산합포구","6","내구재","3","120","20240101"
"창원시 마산합포구","6","레포츠/문화/취미","408","9140600","20240101"
"창원시 마산합포구","6","서비스","24","24590","20240101"
"창원시 마산합포구","6","식생활","1509","77295190","20240101"
"창원시 마산합포구","6","여행","3","110000","20240101"
"창원시 마산합포구","6","유통","26212","246788230","20240101"
"창원시 마산합포구","6","유흥","3","590000","20240101"
"창원시 마산합포구","6","의료/미용","162","4472300","20240101"
"창원시 마산합포구","6","자동차","2797","155445448","20240101"
"창원시 마산합포구","7","기타","17","617600","20240101"
"창원시 마산합포구","7","내구재","52","8317140","20240101"
"창원시 마산합포구","7","레포츠/문화/취미","379","8869762","20240101"
"창원시 마산합포구","7","서비스","62","566630","20240101"
"창원시 마산합포구","7","식생활","5701","151309420","20240101"
"창원시 마산합포구","7","유통","38492","375348589","20240101"
"창원시 마산합포구","7","유흥","6","815000","20240101"
"창원시 마산합포구","7","의료/미용","316","6832730","20240101"
"창원시 마산합포구","7","자동차","6403","334450147","20240101"
"창원시 마산합포구","7","주거생활","27","1515030","20240101"
"창원시 마산합포구","8","교육","39","9819330","20240101"
"창원시 마산합포구","8","기타","52","6404281","20240101"
"창원시 마산합포구","8","내구재","171","11106980","20240101"
"창원시 마산합포구","8","레포츠/문화/취미","936","19145409","20240101"
"창원시 마산합포구","8","서비스","681","7777880","20240101"
"창원시 마산합포구","8","식생활","22142","344451276","20240101"
"창원시 마산합포구","8","여행","19","1040500","20240101"
"창원시 마산합포구","8","유통","53922","557554261","20240101"
"창원시 마산합포구","8","유흥","3","810000","20240101"
"창원시 마산합포구","8","의료/미용","3043","104194260","20240101"
"창원시 마산합포구","8","자동차","10756","524464677","20240101"
"창원시 마산합포구","8","주거생활","187","9282751","20240101"
"창원시 마산합포구","9","교육","128","26479150","20240101"
"창원시 마산합포구","9","기타","2411","153588723","20240101"
"창원시 마산합포구","9","내구재","1264","10001890","20240101"
"창원시 마산합포구","9","레포츠/문화/취미","1810","41838950","20240101"
"창원시 마산합포구","9","서비스","4369","52118880","20240101"
"창원시 마산합포구","9","식생활","35145","536814337","20240101"
"창원시 마산합포구","9","여행","46","616000","20240101"
"창원시 마산합포구","9","유통","55907","749659568","20240101"
"창원시 마산합포구","9","의료/미용","38585","1513885681","20240101"
"창원시 마산합포구","9","의생활","3","25000","20240101"
