"시군구명","월","분류","성별","연령대","매출건수","매출금액합계","데이터기준일"
"거창군","7","레포츠/문화/취미","여성","10이하","36","98500","20240101"
"거창군","7","레포츠/문화/취미","여성","20대","67","324600","20240101"
"거창군","7","레포츠/문화/취미","여성","30대","22","608400","20240101"
"거창군","7","레포츠/문화/취미","여성","40대","62","2089400","20240101"
"거창군","7","레포츠/문화/취미","여성","50대","210","8453100","20240101"
"거창군","7","레포츠/문화/취미","여성","60대","47","6549840","20240101"
"거창군","7","레포츠/문화/취미","여성","70대이상","12","867600","20240101"
"거창군","7","서비스","남성","20대","35","693000","20240101"
"거창군","7","서비스","남성","30대","13","156500","20240101"
"거창군","7","서비스","남성","40대","11","384500","20240101"
"거창군","7","서비스","남성","50대","17","1013800","20240101"
"거창군","7","서비스","남성","60대","7","843000","20240101"
"거창군","7","서비스","여성","10이하","7","40700","20240101"
"거창군","7","서비스","여성","20대","9","72000","20240101"
"거창군","7","서비스","여성","30대","12","51500","20240101"
"거창군","7","서비스","여성","40대","3","3300000","20240101"
"거창군","7","서비스","여성","50대","36","729300","20240101"
"거창군","7","서비스","여성","70대이상","3","15500","20240101"
"거창군","7","식생활","남성","10이하","134","1053570","20240101"
"거창군","7","식생활","남성","20대","3877","64160160","20240101"
"거창군","7","식생활","남성","30대","3414","68284980","20240101"
"거창군","7","식생활","남성","40대","4516","105728392","20240101"
"거창군","7","식생활","남성","50대","5148","155297504","20240101"
"거창군","7","식생활","남성","60대","2569","74118830","20240101"
"거창군","7","식생활","남성","70대이상","603","18266330","20240101"
"거창군","7","식생활","여성","10이하","66","400950","20240101"
"거창군","7","식생활","여성","20대","1212","19510530","20240101"
"거창군","7","식생활","여성","30대","2260","37650100","20240101"
"거창군","7","식생활","여성","40대","3471","79164520","20240101"
"거창군","7","식생활","여성","50대","3141","76905370","20240101"
"거창군","7","식생활","여성","60대","1467","44386040","20240101"
"거창군","7","식생활","여성","70대이상","232","8021710","20240101"
"거창군","7","여행","남성","10이하","3","28000","20240101"
"거창군","7","여행","남성","20대","32","845720","20240101"
"거창군","7","여행","남성","30대","3","89300","20240101"
"거창군","7","여행","남성","40대","6","1010000","20240101"
"거창군","7","여행","남성","50대","18","880900","20240101"
"거창군","7","여행","남성","60대","3","58000","20240101"
"거창군","7","여행","여성","50대","7","84180","20240101"
"거창군","7","여행","여성","60대","15","143500","20240101"
"거창군","7","여행","여성","70대이상","6","23070","20240101"
"거창군","7","유통","남성","10이하","589","2750650","20240101"
"거창군","7","유통","남성","20대","6083","50947694","20240101"
"거창군","7","유통","남성","30대","4747","58411280","20240101"
"거창군","7","유통","남성","40대","5527","90625070","20240101"
"거창군","7","유통","남성","50대","5057","101334340","20240101"
"거창군","7","유통","남성","60대","2565","62552210","20240101"
"거창군","7","유통","남성","70대이상","801","22924390","20240101"
"거창군","7","유통","여성","10이하","221","880550","20240101"
"거창군","7","유통","여성","20대","1166","12524390","20240101"
"거창군","7","유통","여성","30대","2159","36760041","20240101"
"거창군","7","유통","여성","40대","3708","72137460","20240101"
"거창군","7","유통","여성","50대","3129","77046490","20240101"
"거창군","7","유통","여성","60대","1774","61361950","20240101"
"거창군","7","유통","여성","70대이상","392","10776480","20240101"
"거창군","7","유흥","남성","30대","7","995000","20240101"
"거창군","7","유흥","남성","40대","9","1468000","20240101"
"거창군","7","유흥","남성","50대","12","3063000","20240101"
"거창군","7","의료/미용","남성","20대","380","6158440","20240101"
"거창군","7","의료/미용","남성","30대","566","11126050","20240101"
"거창군","7","의료/미용","남성","40대","958","29122700","20240101"
"거창군","7","의료/미용","남성","50대","1091","29558880","20240101"
"거창군","7","의료/미용","남성","60대","802","22297590","20240101"
"거창군","7","의료/미용","남성","70대이상","568","15636690","20240101"
"거창군","7","의료/미용","여성","10이하","4","54550","20240101"
"거창군","7","의료/미용","여성","20대","298","5277470","20240101"
"거창군","7","의료/미용","여성","30대","567","9393140","20240101"
"거창군","7","의료/미용","여성","40대","994","21450080","20240101"
"거창군","7","의료/미용","여성","50대","996","30141040","20240101"
"거창군","7","의료/미용","여성","60대","766","21720420","20240101"
"거창군","7","의료/미용","여성","70대이상","242","6788950","20240101"
"거창군","7","의생활","남성","20대","3","330600","20240101"
"거창군","7","의생활","남성","40대","8","924000","20240101"
"거창군","7","의생활","남성","50대","19","1238100","20240101"
"거창군","7","의생활","남성","60대","6","350500","20240101"
"거창군","7","의생활","여성","20대","3","214000","20240101"
"거창군","7","의생활","여성","40대","6","674500","20240101"
"거창군","7","의생활","여성","50대","40","4276800","20240101"
"거창군","7","의생활","여성","60대","40","3517020","20240101"
"거창군","7","의생활","여성","70대이상","7","911110","20240101"
"거창군","7","자동차","남성","10이하","18","162120","20240101"
"거창군","7","자동차","남성","20대","492","20364808","20240101"
"거창군","7","자동차","남성","30대","540","27646238","20240101"
"거창군","7","자동차","남성","40대","786","49679664","20240101"
"거창군","7","자동차","남성","50대","1007","68611755","20240101"
"거창군","7","자동차","남성","60대","580","33427615","20240101"
"거창군","7","자동차","남성","70대이상","173","10340049","20240101"
"거창군","7","자동차","여성","10이하","5","14100","20240101"
"거창군","7","자동차","여성","20대","91","3700791","20240101"
"거창군","7","자동차","여성","30대","235","10031004","20240101"
"거창군","7","자동차","여성","40대","377","18193835","20240101"
"거창군","7","자동차","여성","50대","397","18786501","20240101"
"거창군","7","자동차","여성","60대","218","11688545","20240101"
"거창군","7","자동차","여성","70대이상","19","684000","20240101"
"거창군","7","주거생활","남성","20대","6","896000","20240101"
"거창군","7","주거생활","남성","30대","6","182710","20240101"
"거창군","7","주거생활","남성","40대","9","752300","20240101"
"거창군","7","주거생활","남성","50대","21","568300","20240101"
"거창군","7","주거생활","남성","60대","28","1146560","20240101"
"거창군","8","교육","남성","20대","9","48300","20240101"
"거창군","8","교육","남성","30대","13","253250","20240101"
"거창군","8","교육","남성","40대","108","18456410","20240101"
"거창군","8","교육","남성","50대","81","16402220","20240101"
"거창군","8","교육","여성","30대","7","110960","20240101"
"거창군","8","교육","여성","40대","167","28994930","20240101"
"거창군","8","교육","여성","50대","28","5600140","20240101"
"거창군","8","기타","남성","50대","6","970000","20240101"
"거창군","8","기타","여성","30대","87","14245157","20240101"
"거창군","8","기타","여성","40대","7","2455000","20240101"
"거창군","8","기타","여성","50대","6","98850","20240101"
"거창군","8","기타","여성","60대","3","104000","20240101"
"거창군","8","내구재","남성","20대","36","8160","20240101"
"거창군","8","내구재","남성","30대","3","1970800","20240101"
"거창군","8","내구재","남성","40대","7","480000","20240101"
"거창군","8","내구재","남성","50대","7","700","20240101"
"거창군","8","내구재","여성","10이하","5","320","20240101"
"거창군","8","내구재","여성","20대","8","3352760","20240101"
"거창군","8","내구재","여성","30대","28","8520","20240101"
"거창군","8","내구재","여성","40대","58","19460","20240101"
"거창군","8","레포츠/문화/취미","남성","10이하","379","1179900","20240101"
"거창군","8","레포츠/문화/취미","남성","20대","2147","11292900","20240101"
"거창군","8","레포츠/문화/취미","남성","30대","248","1988400","20240101"
"거창군","8","레포츠/문화/취미","남성","40대","152","6545800","20240101"
"거창군","8","레포츠/문화/취미","남성","50대","214","20988600","20240101"
"거창군","8","레포츠/문화/취미","남성","60대","96","11235950","20240101"
"거창군","8","레포츠/문화/취미","남성","70대이상","6","365200","20240101"
"거창군","8","레포츠/문화/취미","여성","10이하","36","86900","20240101"
"거창군","8","레포츠/문화/취미","여성","20대","57","394400","20240101"
"거창군","8","레포츠/문화/취미","여성","30대","10","53400","20240101"
"거창군","8","레포츠/문화/취미","여성","40대","50","2362400","20240101"
