"시군구명","월","분류","유입지","매출건수","매출금액합계","데이터기준일"
"고성군","3","자동차","서울","13","714000","20240101"
"고성군","3","자동차","세종","5","241952","20240101"
"고성군","3","자동차","울산","10","480618","20240101"
"고성군","3","자동차","인천","15","706242","20240101"
"고성군","3","자동차","전남","49","3551314","20240101"
"고성군","3","자동차","전북","11","1081880","20240101"
"고성군","3","자동차","충남","3","91537","20240101"
"고성군","3","자동차","충북","13","902885","20240101"
"고성군","3","주거생활","강원","4","194600","20240101"
"고성군","3","주거생활","경남","257","16529620","20240101"
"고성군","3","주거생활","부산","3","938300","20240101"
"고성군","3","주거생활","울산","4","1531200","20240101"
"고성군","4","교육","경남","252","14291630","20240101"
"고성군","4","기타","경기","3","47000","20240101"
"고성군","4","기타","경남","39","4787600","20240101"
"고성군","4","레포츠/문화/취미","강원","3","27500","20240101"
"고성군","4","레포츠/문화/취미","경기","72","364300","20240101"
"고성군","4","레포츠/문화/취미","경남","1958","163112260","20240101"
"고성군","4","레포츠/문화/취미","경북","32","620200","20240101"
"고성군","4","레포츠/문화/취미","대구","64","2897150","20240101"
"고성군","4","레포츠/문화/취미","대전","10","75500","20240101"
"고성군","4","레포츠/문화/취미","부산","157","10994850","20240101"
"고성군","4","레포츠/문화/취미","서울","41","447100","20240101"
"고성군","4","레포츠/문화/취미","세종","4","631000","20240101"
"고성군","4","레포츠/문화/취미","울산","14","143500","20240101"
"고성군","4","레포츠/문화/취미","인천","10","66500","20240101"
"고성군","4","레포츠/문화/취미","전남","20","150000","20240101"
"고성군","4","레포츠/문화/취미","전북","5","59000","20240101"
"고성군","4","레포츠/문화/취미","충북","3","35500","20240101"
"고성군","4","서비스","경남","123","2424125","20240101"
"고성군","4","서비스","부산","16","88861","20240101"
"고성군","4","식생활","강원","3","13800","20240101"
"고성군","4","식생활","경기","441","4539250","20240101"
"고성군","4","식생활","경남","11717","301393165","20240101"
"고성군","4","식생활","경북","17","376400","20240101"
"고성군","4","식생활","광주","143","1436100","20240101"
"고성군","4","식생활","대구","112","1433250","20240101"
"고성군","4","식생활","대전","229","3782550","20240101"
"고성군","4","식생활","부산","326","8147106","20240101"
"고성군","4","식생활","서울","348","3250700","20240101"
"고성군","4","식생활","세종","38","356850","20240101"
"고성군","4","식생활","울산","15","127100","20240101"
"고성군","4","식생활","인천","75","799450","20240101"
"고성군","4","식생활","전남","247","2682634","20240101"
"고성군","4","식생활","전북","105","987400","20240101"
"고성군","4","식생활","제주","4","15300","20240101"
"고성군","4","식생활","충남","62","719900","20240101"
"고성군","4","식생활","충북","71","691100","20240101"
"고성군","4","여행","경기","9","133800","20240101"
"고성군","4","여행","경남","222","4958600","20240101"
"고성군","4","여행","경북","3","58000","20240101"
"고성군","4","여행","대구","9","241500","20240101"
"고성군","4","여행","대전","3","79000","20240101"
"고성군","4","여행","부산","36","702200","20240101"
"고성군","4","여행","서울","14","2202200","20240101"
"고성군","4","여행","인천","4","30800","20240101"
"고성군","4","유통","강원","59","216800","20240101"
"고성군","4","유통","경기","102","1011270","20240101"
"고성군","4","유통","경남","15497","208516330","20240101"
"고성군","4","유통","경북","32","550330","20240101"
"고성군","4","유통","광주","3","31400","20240101"
"고성군","4","유통","대구","43","266800","20240101"
"고성군","4","유통","대전","47","546700","20240101"
"고성군","4","유통","부산","634","9541760","20240101"
"고성군","4","유통","서울","46","536130","20240101"
"고성군","4","유통","세종","6","63100","20240101"
"고성군","4","유통","울산","43","318770","20240101"
"고성군","4","유통","인천","14","143310","20240101"
"고성군","4","유통","전남","13","95950","20240101"
"고성군","4","유통","전북","9","59000","20240101"
"고성군","4","유통","충북","3","20200","20240101"
"고성군","4","유흥","경남","131","10979600","20240101"
"고성군","4","유흥","부산","12","4810000","20240101"
"고성군","4","유흥","전북","3","700000","20240101"
"고성군","4","의료/미용","경기","3","21000","20240101"
"고성군","4","의료/미용","경남","3022","87991983","20240101"
"고성군","4","의료/미용","광주","3","297300","20240101"
"고성군","4","의료/미용","대전","7","374500","20240101"
"고성군","4","의료/미용","부산","6","39900","20240101"
"고성군","4","의료/미용","충남","4","64400","20240101"
"고성군","4","의생활","경남","45","5475400","20240101"
"고성군","4","자동차","경기","91","5861318","20240101"
"고성군","4","자동차","경남","10747","654641879","20240101"
"고성군","4","자동차","경북","17","804000","20240101"
"고성군","4","자동차","광주","14","1112932","20240101"
"고성군","4","자동차","대구","65","3498840","20240101"
"고성군","4","자동차","대전","38","2191067","20240101"
"고성군","4","자동차","부산","464","26286727","20240101"
"고성군","4","자동차","서울","53","2948887","20240101"
"고성군","4","자동차","세종","3","135000","20240101"
"고성군","4","자동차","울산","20","1041071","20240101"
"고성군","4","자동차","인천","6","330000","20240101"
"고성군","4","자동차","전남","55","3385686","20240101"
"고성군","4","자동차","전북","3","375432","20240101"
"고성군","4","자동차","충남","3","205840","20240101"
"고성군","4","자동차","충북","9","455444","20240101"
"고성군","4","주거생활","경남","245","13181610","20240101"
"고성군","4","주거생활","대전","10","374800","20240101"
"고성군","4","주거생활","부산","13","360600","20240101"
"고성군","4","주거생활","울산","3","1424500","20240101"
"고성군","5","교육","경남","234","13148740","20240101"
"고성군","5","기타","경남","32","2253700","20240101"
"고성군","5","레포츠/문화/취미","경기","65","351600","20240101"
"고성군","5","레포츠/문화/취미","경남","1915","140244600","20240101"
"고성군","5","레포츠/문화/취미","경북","30","395500","20240101"
"고성군","5","레포츠/문화/취미","광주","5","19000","20240101"
"고성군","5","레포츠/문화/취미","대구","52","1112900","20240101"
"고성군","5","레포츠/문화/취미","대전","4","28400","20240101"
"고성군","5","레포츠/문화/취미","부산","166","11411600","20240101"
"고성군","5","레포츠/문화/취미","서울","42","416400","20240101"
"고성군","5","레포츠/문화/취미","울산","3","43000","20240101"
"고성군","5","레포츠/문화/취미","인천","14","136500","20240101"
"고성군","5","레포츠/문화/취미","전남","46","434700","20240101"
"고성군","5","레포츠/문화/취미","전북","10","121200","20240101"
"고성군","5","레포츠/문화/취미","제주","3","12500","20240101"
"고성군","5","레포츠/문화/취미","충남","6","60000","20240101"
"고성군","5","레포츠/문화/취미","충북","3","73300","20240101"
"고성군","5","서비스","경남","94","1584602","20240101"
"고성군","5","서비스","부산","7","43307","20240101"
"고성군","5","서비스","서울","3","19101","20240101"
"고성군","5","식생활","강원","7","62800","20240101"
"고성군","5","식생활","경기","572","5278100","20240101"
"고성군","5","식생활","경남","12237","314214255","20240101"
"고성군","5","식생활","경북","24","638700","20240101"
"고성군","5","식생활","광주","194","1844650","20240101"
"고성군","5","식생활","대구","114","1357100","20240101"
"고성군","5","식생활","대전","295","3201550","20240101"
"고성군","5","식생활","부산","425","11876549","20240101"
"고성군","5","식생활","서울","287","2949700","20240101"
"고성군","5","식생활","세종","58","457900","20240101"
"고성군","5","식생활","울산","22","324850","20240101"
"고성군","5","식생활","인천","116","1037650","20240101"
"고성군","5","식생활","전남","292","2858150","20240101"
"고성군","5","식생활","전북","174","1590400","20240101"
"고성군","5","식생활","충남","74","870450","20240101"
"고성군","5","식생활","충북","105","1168450","20240101"
"고성군","5","여행","경기","3","45000","20240101"
"고성군","5","여행","경남","211","3967050","20240101"
"고성군","5","여행","광주","3","79000","20240101"
"고성군","5","여행","대구","6","186600","20240101"
"고성군","5","여행","대전","4","117000","20240101"
"고성군","5","여행","부산","37","965500","20240101"
"고성군","5","여행","서울","18","619500","20240101"
"고성군","5","여행","전남","3","95300","20240101"
"고성군","5","유통","강원","31","312300","20240101"
"고성군","5","유통","경기","86","1401240","20240101"
"고성군","5","유통","경남","16492","217367310","20240101"
"고성군","5","유통","경북","60","578250","20240101"
"고성군","5","유통","광주","6","41750","20240101"
"고성군","5","유통","대구","73","614320","20240101"
"고성군","5","유통","대전","15","99900","20240101"
"고성군","5","유통","부산","776","10663840","20240101"
"고성군","5","유통","서울","67","1055190","20240101"
"고성군","5","유통","울산","77","812960","20240101"
"고성군","5","유통","인천","3","44000","20240101"
"고성군","5","유통","전남","19","194530","20240101"
"고성군","5","유통","전북","6","81100","20240101"
"고성군","5","유통","제주","3","87890","20240101"
"고성군","5","유통","충남","3","34630","20240101"
"고성군","5","유통","충북","9","120700","20240101"
"고성군","5","유흥","경남","114","9648000","20240101"
"고성군","5","유흥","부산","3","1330000","20240101"
"고성군","5","의료/미용","경기","3","38500","20240101"
"고성군","5","의료/미용","경남","2912","92213650","20240101"
"고성군","5","의료/미용","부산","9","157600","20240101"
"고성군","5","의료/미용","서울","3","54500","20240101"
"고성군","5","의생활","경남","49","4832514","20240101"
"고성군","5","의생활","서울","3","17800","20240101"
"고성군","5","자동차","경기","109","7516034","20240101"
"고성군","5","자동차","경남","10553","651070534","20240101"
"고성군","5","자동차","경북","18","1109946","20240101"
"고성군","5","자동차","광주","12","840787","20240101"
"고성군","5","자동차","대구","66","3519420","20240101"
"고성군","5","자동차","대전","35","1872412","20240101"
"고성군","5","자동차","부산","465","25863614","20240101"
"고성군","5","자동차","서울","20","1030664","20240101"
"고성군","5","자동차","세종","7","418000","20240101"
"고성군","5","자동차","울산","20","1147787","20240101"
"고성군","5","자동차","인천","18","1961896","20240101"
"고성군","5","자동차","전남","72","4368098","20240101"
"고성군","5","자동차","전북","10","772000","20240101"
"고성군","5","자동차","충남","12","606264","20240101"
"고성군","5","자동차","충북","7","398000","20240101"
"고성군","5","주거생활","경기","12","153300","20240101"
"고성군","5","주거생활","경남","265","12964724","20240101"
"고성군","5","주거생활","대전","3","71400","20240101"
"고성군","5","주거생활","부산","15","611950","20240101"
"고성군","5","주거생활","세종","3","226000","20240101"
"고성군","6","교육","경남","225","11558300","20240101"
"고성군","6","기타","경남","33","5549420","20240101"
"고성군","6","기타","부산","4","677600","20240101"
"고성군","6","내구재","경남","3","1280000","20240101"
"고성군","6","레포츠/문화/취미","강원","4","59500","20240101"
"고성군","6","레포츠/문화/취미","경기","98","763700","20240101"
"고성군","6","레포츠/문화/취미","경남","2994","197014580","20240101"
"고성군","6","레포츠/문화/취미","경북","27","267000","20240101"
"고성군","6","레포츠/문화/취미","광주","17","168200","20240101"
"고성군","6","레포츠/문화/취미","대구","99","2281000","20240101"
"고성군","6","레포츠/문화/취미","대전","10","115400","20240101"
"고성군","6","레포츠/문화/취미","부산","285","14983900","20240101"
"고성군","6","레포츠/문화/취미","서울","59","490500","20240101"
"고성군","6","레포츠/문화/취미","울산","10","47100","20240101"
"고성군","6","레포츠/문화/취미","인천","16","92600","20240101"
"고성군","6","레포츠/문화/취미","전남","52","585900","20240101"
"고성군","6","레포츠/문화/취미","전북","14","157000","20240101"
"고성군","6","레포츠/문화/취미","충남","14","97500","20240101"
"고성군","6","레포츠/문화/취미","충북","3","26500","20240101"
"고성군","6","서비스","경남","106","1554128","20240101"
"고성군","6","서비스","대구","6","35557","20240101"
"고성군","6","서비스","부산","4","10271","20240101"
"고성군","6","서비스","서울","7","672206","20240101"
"고성군","6","식생활","강원","20","314200","20240101"
"고성군","6","식생활","경기","566","7436600","20240101"
"고성군","6","식생활","경남","12653","315187154","20240101"
"고성군","6","식생활","경북","38","470000","20240101"
"고성군","6","식생활","광주","144","1335350","20240101"
"고성군","6","식생활","대구","139","1779700","20240101"
"고성군","6","식생활","대전","236","2158400","20240101"
"고성군","6","식생활","부산","407","12689010","20240101"
"고성군","6","식생활","서울","234","2899350","20240101"
"고성군","6","식생활","세종","54","622600","20240101"
"고성군","6","식생활","울산","17","326050","20240101"
"고성군","6","식생활","인천","83","959300","20240101"
"고성군","6","식생활","전남","292","2492900","20240101"
"고성군","6","식생활","전북","247","2112100","20240101"
"고성군","6","식생활","제주","7","40000","20240101"
"고성군","6","식생활","충남","51","637050","20240101"
"고성군","6","식생활","충북","72","653550","20240101"
"고성군","6","여행","강원","3","9000","20240101"
"고성군","6","여행","경기","9","97900","20240101"
"고성군","6","여행","경남","177","4066400","20240101"
"고성군","6","여행","대구","13","368800","20240101"
"고성군","6","여행","부산","45","747700","20240101"
"고성군","6","여행","서울","10","3285000","20240101"
"고성군","6","여행","울산","3","170000","20240101"
"고성군","6","여행","전남","5","150800","20240101"
"고성군","6","여행","충북","3","43500","20240101"
"고성군","6","유통","강원","33","87300","20240101"
"고성군","6","유통","경기","114","1767800","20240101"
"고성군","6","유통","경남","17890","235979990","20240101"
"고성군","6","유통","경북","42","394400","20240101"
"고성군","6","유통","광주","3","19460","20240101"
"고성군","6","유통","대구","76","756870","20240101"
"고성군","6","유통","대전","9","138150","20240101"
"고성군","6","유통","부산","898","10505660","20240101"
"고성군","6","유통","서울","135","1079380","20240101"
"고성군","6","유통","울산","114","453080","20240101"
"고성군","6","유통","인천","13","200780","20240101"
"고성군","6","유통","전남","29","247150","20240101"
"고성군","6","유통","충남","3","130360","20240101"
"고성군","6","유통","충북","14","111260","20240101"
"고성군","6","유흥","경남","155","21943500","20240101"
"고성군","6","유흥","인천","4","680000","20240101"
"고성군","6","의료/미용","경기","9","92200","20240101"
"고성군","6","의료/미용","경남","2890","88962682","20240101"
"고성군","6","의료/미용","대구","3","36100","20240101"
"고성군","6","의료/미용","부산","16","312600","20240101"
"고성군","6","의료/미용","서울","3","26000","20240101"
"고성군","6","의료/미용","세종","3","72700","20240101"
"고성군","6","의료/미용","충남","3","13000","20240101"
"고성군","6","의생활","경남","59","6800500","20240101"
"고성군","6","자동차","경기","99","7314125","20240101"
"고성군","6","자동차","경남","10193","618092145","20240101"
"고성군","6","자동차","경북","9","532863","20240101"
"고성군","6","자동차","광주","11","525257","20240101"
"고성군","6","자동차","대구","78","4216151","20240101"
"고성군","6","자동차","대전","31","1598555","20240101"
"고성군","6","자동차","부산","467","25862787","20240101"
"고성군","6","자동차","서울","22","1217315","20240101"
"고성군","6","자동차","세종","3","173100","20240101"
"고성군","6","자동차","울산","3","852500","20240101"
"고성군","6","자동차","인천","13","994129","20240101"
"고성군","6","자동차","전남","65","4415632","20240101"
"고성군","6","자동차","전북","6","310000","20240101"
"고성군","6","자동차","제주","3","402000","20240101"
"고성군","6","자동차","충남","13","550316","20240101"
"고성군","6","자동차","충북","11","622741","20240101"
"고성군","6","주거생활","강원","3","57420","20240101"
"고성군","6","주거생활","경기","9","187100","20240101"
"고성군","6","주거생활","경남","270","14023040","20240101"
"고성군","6","주거생활","부산","18","872750","20240101"
"고성군","6","주거생활","서울","3","542270","20240101"
"고성군","7","교육","경남","221","9635040","20240101"
"고성군","7","교육","부산","3","14100","20240101"
"고성군","7","기타","경남","35","5767220","20240101"
"고성군","7","내구재","경남","6","2292000","20240101"
"고성군","7","레포츠/문화/취미","경기","493","4112700","20240101"
"고성군","7","레포츠/문화/취미","경남","2127","135923360","20240101"
"고성군","7","레포츠/문화/취미","경북","39","546100","20240101"
"고성군","7","레포츠/문화/취미","대구","83","1163300","20240101"
"고성군","7","레포츠/문화/취미","대전","13","87200","20240101"
"고성군","7","레포츠/문화/취미","부산","115","7649300","20240101"
"고성군","7","레포츠/문화/취미","서울","280","3568000","20240101"
"고성군","7","레포츠/문화/취미","울산","19","193500","20240101"
"고성군","7","레포츠/문화/취미","인천","79","612700","20240101"
"고성군","7","레포츠/문화/취미","전남","19","184100","20240101"
"고성군","7","레포츠/문화/취미","전북","11","60000","20240101"
"고성군","7","레포츠/문화/취미","제주","3","15700","20240101"
"고성군","7","레포츠/문화/취미","충남","3","14800","20240101"
"고성군","7","레포츠/문화/취미","충북","3","8500","20240101"
"고성군","7","서비스","경기","3","19800","20240101"
"고성군","7","서비스","경남","112","1153151","20240101"
"고성군","7","서비스","부산","10","38104","20240101"
"고성군","7","서비스","서울","8","39760","20240101"
"고성군","7","식생활","강원","13","183600","20240101"
"고성군","7","식생활","경기","657","7634200","20240101"
"고성군","7","식생활","경남","13011","342921876","20240101"
"고성군","7","식생활","경북","36","1065505","20240101"
"고성군","7","식생활","광주","151","1621650","20240101"
"고성군","7","식생활","대구","141","1628150","20240101"
"고성군","7","식생활","대전","248","2694815","20240101"
"고성군","7","식생활","부산","386","10723070","20240101"
"고성군","7","식생활","서울","296","3399579","20240101"
"고성군","7","식생활","세종","61","633500","20240101"
"고성군","7","식생활","울산","29","552154","20240101"
"고성군","7","식생활","인천","92","1425350","20240101"
"고성군","7","식생활","전남","283","2516600","20240101"
"고성군","7","식생활","전북","140","1422200","20240101"
"고성군","7","식생활","제주","7","61700","20240101"
"고성군","7","식생활","충남","120","1074700","20240101"
"고성군","7","식생활","충북","107","1182250","20240101"
"고성군","7","여행","경기","4","51100","20240101"
"고성군","7","여행","경남","188","4776000","20240101"
"고성군","7","여행","대구","3","90500","20240101"
"고성군","7","여행","부산","44","1085200","20240101"
"고성군","7","여행","서울","4","346000","20240101"
"고성군","7","여행","울산","3","84000","20240101"
"고성군","7","여행","인천","7","74100","20240101"
"고성군","7","여행","전남","4","153800","20240101"
"고성군","7","유통","강원","68","460620","20240101"
"고성군","7","유통","경기","256","2090860","20240101"
"고성군","7","유통","경남","17809","239402390","20240101"
"고성군","7","유통","경북","70","676390","20240101"
"고성군","7","유통","광주","4","34300","20240101"
"고성군","7","유통","대구","82","999850","20240101"
"고성군","7","유통","대전","11","126750","20240101"
"고성군","7","유통","부산","992","7424790","20240101"
"고성군","7","유통","서울","244","1724180","20240101"
"고성군","7","유통","세종","8","64700","20240101"
"고성군","7","유통","울산","116","563250","20240101"
"고성군","7","유통","인천","27","1091230","20240101"
"고성군","7","유통","전남","39","464180","20240101"
"고성군","7","유통","전북","9","75060","20240101"
"고성군","7","유통","충남","3","24100","20240101"
"고성군","7","유통","충북","3","26100","20240101"
"고성군","7","유흥","경기","4","8500","20240101"
"고성군","7","유흥","경남","162","15122000","20240101"
"고성군","7","의료/미용","경기","3","38900","20240101"
"고성군","7","의료/미용","경남","3062","86853450","20240101"
"고성군","7","의료/미용","광주","3","24000","20240101"
"고성군","7","의료/미용","대구","3","37000","20240101"
"고성군","7","의료/미용","부산","9","298500","20240101"
"고성군","7","의료/미용","서울","4","19500","20240101"
"고성군","7","의료/미용","울산","3","108000","20240101"
"고성군","7","의생활","경남","39","4125642","20240101"
"고성군","7","자동차","경기","168","11208814","20240101"
"고성군","7","자동차","경남","10253","617811844","20240101"
"고성군","7","자동차","경북","4","157940","20240101"
"고성군","7","자동차","광주","12","640046","20240101"
"고성군","7","자동차","대구","69","4233958","20240101"
"고성군","7","자동차","대전","58","3537884","20240101"
"고성군","7","자동차","부산","431","25950365","20240101"
"고성군","7","자동차","서울","40","2318643","20240101"
"고성군","7","자동차","세종","13","739960","20240101"
"고성군","7","자동차","울산","15","1041376","20240101"
"고성군","7","자동차","인천","7","332340","20240101"
"고성군","7","자동차","전남","72","3865951","20240101"
"고성군","7","자동차","전북","20","1830980","20240101"
"고성군","7","자동차","제주","10","1161422","20240101"
"고성군","7","자동차","충남","10","527175","20240101"
"고성군","7","자동차","충북","6","206996","20240101"
"고성군","7","주거생활","경기","10","112600","20240101"
"고성군","7","주거생활","경남","250","12547380","20240101"
"고성군","7","주거생활","경북","10","770910","20240101"
"고성군","7","주거생활","부산","28","1489300","20240101"
"고성군","7","주거생활","서울","13","1226510","20240101"
"고성군","8","교육","강원","3","114600","20240101"
"고성군","8","교육","경기","3","309500","20240101"
"고성군","8","교육","경남","228","12967420","20240101"
"고성군","8","교육","대전","6","489500","20240101"
"고성군","8","교육","부산","12","1238000","20240101"
"고성군","8","교육","인천","3","17200","20240101"
"고성군","8","기타","경남","22","3619900","20240101"
"고성군","8","기타","울산","3","28100","20240101"
"고성군","8","레포츠/문화/취미","강원","17","150700","20240101"
"고성군","8","레포츠/문화/취미","경기","681","13629700","20240101"
"고성군","8","레포츠/문화/취미","경남","1796","109565446","20240101"
"고성군","8","레포츠/문화/취미","경북","56","1493200","20240101"
"고성군","8","레포츠/문화/취미","광주","24","722300","20240101"
"고성군","8","레포츠/문화/취미","대구","73","1086300","20240101"
"고성군","8","레포츠/문화/취미","대전","14","127700","20240101"
"고성군","8","레포츠/문화/취미","부산","161","10579800","20240101"
"고성군","8","레포츠/문화/취미","서울","370","13287040","20240101"
"고성군","8","레포츠/문화/취미","세종","15","76000","20240101"
"고성군","8","레포츠/문화/취미","울산","22","246300","20240101"
"고성군","8","레포츠/문화/취미","인천","123","1134500","20240101"
"고성군","8","레포츠/문화/취미","전남","29","192400","20240101"
"고성군","8","레포츠/문화/취미","전북","25","244500","20240101"
"고성군","8","레포츠/문화/취미","제주","3","192500","20240101"
"고성군","8","레포츠/문화/취미","충북","3","7400","20240101"
"고성군","8","서비스","경기","3","10013","20240101"
"고성군","8","서비스","경남","36","479255","20240101"
"고성군","8","서비스","경북","4","25082","20240101"
"고성군","8","서비스","부산","3","10263","20240101"
"고성군","8","서비스","서울","3","397500","20240101"
"고성군","8","서비스","전북","9","24526","20240101"
"고성군","8","서비스","충북","3","16510","20240101"
"고성군","8","식생활","강원","12","102650","20240101"
"고성군","8","식생활","경기","919","9955500","20240101"
"고성군","8","식생활","경남","14126","348643995","20240101"
"고성군","8","식생활","경북","47","745809","20240101"
"고성군","8","식생활","광주","332","2771750","20240101"
"고성군","8","식생활","대구","208","2908600","20240101"
"고성군","8","식생활","대전","413","3866100","20240101"
"고성군","8","식생활","부산","466","11119200","20240101"
"고성군","8","식생활","서울","433","5043030","20240101"
"고성군","8","식생활","세종","65","593750","20240101"
"고성군","8","식생활","울산","27","241800","20240101"
"고성군","8","식생활","인천","159","1749700","20240101"
"고성군","8","식생활","전남","408","3797950","20240101"
"고성군","8","식생활","전북","264","2931100","20240101"
"고성군","8","식생활","충남","131","1267600","20240101"
"고성군","8","식생활","충북","170","1575650","20240101"
"고성군","8","여행","경기","7","31100","20240101"
"고성군","8","여행","경남","244","5423700","20240101"
"고성군","8","여행","대구","13","334800","20240101"
"고성군","8","여행","대전","3","8000","20240101"
"고성군","8","여행","부산","78","1074700","20240101"
"고성군","8","여행","서울","3","12200","20240101"
"고성군","8","여행","세종","6","19200","20240101"
"고성군","8","여행","울산","6","139300","20240101"
"고성군","8","여행","인천","6","17400","20240101"
"고성군","8","여행","전남","4","105400","20240101"
"고성군","8","여행","전북","7","30500","20240101"
"고성군","8","유통","강원","59","188700","20240101"
"고성군","8","유통","경기","148","1726140","20240101"
"고성군","8","유통","경남","17712","227675774","20240101"
"고성군","8","유통","경북","105","415250","20240101"
"고성군","8","유통","대구","90","748670","20240101"
"고성군","8","유통","대전","26","279680","20240101"
"고성군","8","유통","부산","886","11646500","20240101"
"고성군","8","유통","서울","236","1472820","20240101"
"고성군","8","유통","울산","94","562330","20240101"
"고성군","8","유통","인천","42","322400","20240101"
"고성군","8","유통","전남","40","508440","20240101"
"고성군","8","유통","전북","25","91700","20240101"
"고성군","8","유통","충남","9","54600","20240101"
"고성군","8","유통","충북","15","148450","20240101"
"고성군","8","유흥","경남","162","11908000","20240101"
"고성군","8","유흥","대구","3","600000","20240101"
"고성군","8","의료/미용","경남","2719","81662247","20240101"
"고성군","8","의료/미용","부산","10","386600","20240101"
"고성군","8","의료/미용","서울","4","24900","20240101"
"고성군","8","의생활","경남","24","1776000","20240101"
"고성군","8","자동차","경기","225","13346510","20240101"
"고성군","8","자동차","경남","12278","741494890","20240101"
"고성군","8","자동차","경북","25","2930339","20240101"
"고성군","8","자동차","광주","51","2952181","20240101"
"고성군","8","자동차","대구","85","6274981","20240101"
"고성군","8","자동차","대전","90","5670765","20240101"
"고성군","8","자동차","부산","549","29610398","20240101"
"고성군","8","자동차","서울","89","4983433","20240101"
"고성군","8","자동차","세종","9","450000","20240101"
"고성군","8","자동차","울산","25","1507358","20240101"
"고성군","8","자동차","인천","33","2751235","20240101"
"고성군","8","자동차","전남","64","3779639","20240101"
"고성군","8","자동차","전북","31","2399510","20240101"
"고성군","8","자동차","제주","3","453660","20240101"
"고성군","8","자동차","충남","31","1711232","20240101"
"고성군","8","자동차","충북","19","1056454","20240101"
"고성군","8","주거생활","강원","5","332100","20240101"
"고성군","8","주거생활","경기","7","107300","20240101"
"고성군","8","주거생활","경남","208","7720670","20240101"
"고성군","8","주거생활","경북","4","163700","20240101"
"고성군","8","주거생활","대구","3","740360","20240101"
"고성군","8","주거생활","부산","12","386398","20240101"
"고성군","9","교육","경남","199","8525510","20240101"
"고성군","9","교육","부산","3","309500","20240101"
"고성군","9","기타","경남","31","3681896","20240101"
"고성군","9","기타","서울","3","13296","20240101"
"고성군","9","내구재","경북","3","30000","20240101"
"고성군","9","레포츠/문화/취미","경기","72","690900","20240101"
"고성군","9","레포츠/문화/취미","경남","2460","165413110","20240101"
"고성군","9","레포츠/문화/취미","경북","54","2072300","20240101"
"고성군","9","레포츠/문화/취미","광주","7","43700","20240101"
"고성군","9","레포츠/문화/취미","대구","83","1643100","20240101"
"고성군","9","레포츠/문화/취미","대전","3","192000","20240101"
"고성군","9","레포츠/문화/취미","부산","248","11984400","20240101"
"고성군","9","레포츠/문화/취미","서울","27","1590400","20240101"
"고성군","9","레포츠/문화/취미","세종","12","377700","20240101"
"고성군","9","레포츠/문화/취미","울산","3","7200","20240101"
"고성군","9","레포츠/문화/취미","인천","40","142000","20240101"
"고성군","9","레포츠/문화/취미","전남","52","1075700","20240101"
"고성군","9","레포츠/문화/취미","전북","10","104700","20240101"
"고성군","9","레포츠/문화/취미","충남","8","31000","20240101"
"고성군","9","레포츠/문화/취미","충북","6","120100","20240101"
"고성군","9","서비스","강원","13","127100","20240101"
"고성군","9","서비스","경기","244","1885000","20240101"
"고성군","9","서비스","경남","1884","20106117","20240101"
"고성군","9","서비스","경북","139","926800","20240101"
"고성군","9","서비스","광주","46","308500","20240101"
"고성군","9","서비스","대구","287","1923668","20240101"
"고성군","9","서비스","대전","33","302200","20240101"
"고성군","9","서비스","부산","711","4840800","20240101"
"고성군","9","서비스","서울","122","1317900","20240101"
"고성군","9","서비스","세종","19","104900","20240101"
"고성군","9","서비스","울산","125","927900","20240101"
"고성군","9","서비스","인천","32","281900","20240101"
"고성군","9","서비스","전남","169","1217600","20240101"
"고성군","9","서비스","전북","38","299700","20240101"
"고성군","9","서비스","제주","6","54000","20240101"
"고성군","9","서비스","충남","16","84554","20240101"
"고성군","9","서비스","충북","34","284800","20240101"
"고성군","9","식생활","강원","9","142600","20240101"
"고성군","9","식생활","경기","504","5486160","20240101"
"고성군","9","식생활","경남","13692","365662080","20240101"
"고성군","9","식생활","경북","52","628500","20240101"
"고성군","9","식생활","광주","149","1396650","20240101"
"고성군","9","식생활","대구","139","1543750","20240101"
"고성군","9","식생활","대전","196","1917850","20240101"
"고성군","9","식생활","부산","678","14012345","20240101"
"고성군","9","식생활","서울","331","4798200","20240101"
"고성군","9","식생활","세종","44","331200","20240101"
"고성군","9","식생활","울산","26","717900","20240101"
"고성군","9","식생활","인천","92","1018300","20240101"
"고성군","9","식생활","전남","309","3449230","20240101"
"고성군","9","식생활","전북","134","1429650","20240101"
"고성군","9","식생활","충남","62","623300","20240101"
"고성군","9","식생활","충북","60","443500","20240101"
"고성군","9","여행","강원","3","7500","20240101"
"고성군","9","여행","경기","9","269000","20240101"
"고성군","9","여행","경남","224","5096000","20240101"
"고성군","9","여행","경북","3","8100","20240101"
"고성군","9","여행","대구","10","180800","20240101"
"고성군","9","여행","대전","7","206000","20240101"
"고성군","9","여행","부산","61","1123800","20240101"
"고성군","9","여행","서울","11","98000","20240101"
"고성군","9","여행","전남","4","23300","20240101"
"고성군","9","유통","강원","30","35100","20240101"
"고성군","9","유통","경기","186","1557710","20240101"
"고성군","9","유통","경남","18851","260821800","20240101"
"고성군","9","유통","경북","214","939300","20240101"
"고성군","9","유통","광주","6","190630","20240101"
"고성군","9","유통","대구","106","1146320","20240101"
"고성군","9","유통","대전","23","277420","20240101"
"고성군","9","유통","부산","1267","17487430","20240101"
"고성군","9","유통","서울","199","1758430","20240101"
"고성군","9","유통","세종","10","89200","20240101"
